id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count,taxon_group,type
87895505,59066,American three-square bulrush,Schoenoplectus americanus,desultor,https://inaturalist-open-data.s3.amazonaws.com/photos/144962389/medium.jpeg,species,47160,47126|211194|47163|47162|47161|47160|59066,2,2,,
89534607,57991,alkali goldenbush,Isocoma acradenia,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/147861161/medium.jpeg,species,57993,47126|211194|47124|47605|47604|57993|57991,2,2,,
87435192,77356,slender sunflower,Helianthus gracilentus,mmchale,https://inaturalist-open-data.s3.amazonaws.com/photos/144156209/medium.jpg,species,56955,47126|211194|47124|47605|47604|56955|77356,2,2,,
88776629,64128,river redgum,Eucalyptus camaldulensis,a_wandering_ecologist,https://inaturalist-open-data.s3.amazonaws.com/photos/146523047/medium.jpeg,species,51815,47126|211194|47124|47791|51816|51815|64128,2,2,,
89726563,57110,irisleaf rush,Juncus xiphioides,naturephotosuze,https://static.inaturalist.org/photos/148199650/medium.jpg,species,52643,47126|211194|47163|47162|52642|52643|57110,2,2,,
88474582,62989,,Aedes,elobb,https://inaturalist-open-data.s3.amazonaws.com/photos/145978852/medium.jpg,genus,52134,1|47120|47158|47822|52134|62989,2,6,,
85502577,77873,longleaf bush lupine,Lupinus longifolius,spacelung,https://inaturalist-open-data.s3.amazonaws.com/photos/140687984/medium.jpg,species,47121,47126|211194|47124|47123|47122|47121|77873,2,2,,
88751519,64140,panic veldtgrass,Ehrharta erecta,carly_placencio,https://static.inaturalist.org/photos/146474507/medium.jpg,species,64143,47126|211194|47163|47162|47434|64143|64140,2,2,,
87154341,9079,"Finches, Euphonias, and Allies",Fringillidae,nbatzdorff,https://static.inaturalist.org/photos/143643588/medium.jpg,family,7251,1|2|3|7251|9079,2,254,,
86078641,76888,Palmer's goldenbush,Ericameria palmeri,alligatorlizard,https://inaturalist-open-data.s3.amazonaws.com/photos/141741106/medium.jpg,species,57933,47126|211194|47124|47605|47604|57933|76888,2,2,,
84784880,60271,Asparagus,Asparagus,okmarygosh,https://inaturalist-open-data.s3.amazonaws.com/photos/139390843/medium.jpg,genus,47599,47126|211194|47163|47218|47599|60271,2,8,,
85299083,76484,California croton,Croton californicus,plantsoncolors,https://static.inaturalist.org/photos/140324275/medium.jpg,species,53165,47126|211194|47124|51820|51821|53165|76484,2,2,,
90308682,69468,Candleflame Lichens,Candelaria,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149237849/medium.jpeg,genus,69475,47170|48250|54743|152550|69475|69468,2,3,,
90462023,63041,Dog Sick Slime Mould,Mucilago crustacea,csand,https://inaturalist-open-data.s3.amazonaws.com/photos/149513314/medium.jpg,species,63042,47686|47685|47684|55484|56271|63042|63041,2,2,,
90094815,700600,Grasshoppers,Acrididea,setaearmor,https://inaturalist-open-data.s3.amazonaws.com/photos/149458856/medium.jpg,infraorder,47651,1|47120|47158|47651|700600,2,2,,
88219754,56165,mulleins,Verbascum,america_gonzalez,https://static.inaturalist.org/photos/145532225/medium.jpg,genus,47151,47126|211194|47124|48151|47151|56165,2,3,,
83050548,56166,spotted lady's thumb,Persicaria maculosa,hpbotanylover,https://static.inaturalist.org/photos/136365041/medium.jpeg,species,61787,47126|211194|47124|47366|48382|61787|56166,2,2,,
86507161,78580,Tropical Pokeweed,Phytolacca icosandra,ezachary,https://inaturalist-open-data.s3.amazonaws.com/photos/154635737/medium.jpg,species,48601,47126|211194|47124|47366|48600|48601|78580,2,2,,
85365985,797562,Sceloporine Lizards,Sceloporinae,llamagriffon10,https://inaturalist-open-data.s3.amazonaws.com/photos/140441830/medium.jpg,subfamily,36074,1|2|26036|26172|36074|797562,2,2,,
84906674,58123,sprawling saltbush,Atriplex suberecta,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/139606952/medium.jpeg,species,58112,47126|211194|47124|47366|52327|58112|58123,2,2,,
86097436,70127,Soldier Flies,Stratiomyidae,naturephotosuze,https://static.inaturalist.org/photos/141773577/medium.jpg,family,47822,1|47120|47158|47822|70127,2,25,,
90145259,6553,White-throated Swift,Aeronautes saxatalis,zacpeterson,https://inaturalist-open-data.s3.amazonaws.com/photos/148948986/medium.jpeg,species,6545,1|2|3|67573|6544|6545|6553,2,2,,
89965993,78453,swamp smartweed,Persicaria hydropiperoides,naturephotosuze,https://static.inaturalist.org/photos/148620107/medium.jpg,species,61787,47126|211194|47124|47366|48382|61787|78453,2,2,,
84126352,83712,Smut fungi,Ustilaginomycetes,naturephotosuze,https://static.inaturalist.org/photos/138229013/medium.jpg,class,47169,47170|47169|83712,2,2,,
89739029,57215,Clustered Dock,Rumex conglomeratus,naturephotosuze,https://static.inaturalist.org/photos/148225002/medium.jpg,species,53196,47126|211194|47124|47366|48382|53196|57215,2,2,,
90298356,78265,Arborescent Pricklypear,Opuntia leucotricha,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149218072/medium.jpeg,species,47902,47126|211194|47124|47366|47903|47902|78265,2,2,,
89694229,893796,,Dielis,mickeylong,https://inaturalist-open-data.s3.amazonaws.com/photos/148144050/medium.jpeg,genus,51967,1|47120|47158|47201|51967|893796,2,12,,
87507769,79020,african sumac,Searsia lancea,chrissioninn,https://inaturalist-open-data.s3.amazonaws.com/photos/147186530/medium.jpeg,species,72354,47126|211194|47124|47729|48874|72354|79020,2,2,,
89339395,823397,glory bushes and allies,Pleroma,mield,https://inaturalist-open-data.s3.amazonaws.com/photos/147521272/medium.jpg,genus,48889,47126|211194|47124|47791|48889|823397,2,3,,
82749514,61524,European Earwig,Forficula auricularia,jmorton,https://inaturalist-open-data.s3.amazonaws.com/photos/135839476/medium.jpg,species,61525,1|47120|47158|47793|49528|61525|61524,2,2,,
84373866,61525,,Forficula,tzaslow,https://inaturalist-open-data.s3.amazonaws.com/photos/138665033/medium.jpg,genus,49528,1|47120|47158|47793|49528|61525,2,4,,
86416537,902551,Mower's Mushroom,Panaeolus foenisecii,arakotchian,https://inaturalist-open-data.s3.amazonaws.com/photos/142357035/medium.jpg,species,118262,47170|47169|50814|47167|1180803|118262|902551,2,2,,
86664507,78264,Engelmann's Pricklypear,Opuntia engelmannii,samiha_7,https://inaturalist-open-data.s3.amazonaws.com/photos/142808120/medium.jpg,species,47902,47126|211194|47124|47366|47903|47902|78264,2,2,,
90301635,56796,leather oak,Quercus durata,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149224545/medium.jpeg,species,47851,47126|211194|47124|47853|47852|47851|56796,2,2,,
85004155,83072,common lilac,Syringa vulgaris,kvlakshmi,https://inaturalist-open-data.s3.amazonaws.com/photos/139786221/medium.jpeg,species,47732,47126|211194|47124|48151|47733|47732|83072,2,2,,
85426923,60202,Parrot's feather,Myriophyllum aquaticum,yetikat,https://inaturalist-open-data.s3.amazonaws.com/photos/140554764/medium.jpg,species,60207,47126|211194|47124|71289|60205|60207|60202,2,2,,
85098532,57283,Red Valerian,Centranthus ruber,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/139952734/medium.jpeg,species,57286,47126|211194|47124|48526|48527|57286|57283,2,2,,
88767908,58372,Saltgrass,Distichlis spicata,a_wandering_ecologist,https://inaturalist-open-data.s3.amazonaws.com/photos/146505929/medium.jpeg,species,58373,47126|211194|47163|47162|47434|58373|58372,2,2,,
82453553,61657,,Neoitamus,dlbowls,https://inaturalist-open-data.s3.amazonaws.com/photos/135326287/medium.jpeg,genus,47982,1|47120|47158|47822|47982|61657,2,2,,
88893052,64322,Shrubby Rock-roses,Cistus,tjhastings,https://static.inaturalist.org/photos/146729107/medium.jpg,genus,57010,47126|211194|47124|48796|57010|64322,2,6,,
89747340,61860,Blow Flies,Calliphoridae,alexav79,https://static.inaturalist.org/photos/148240939/medium.jpg,family,47822,1|47120|47158|47822|61860,2,50,,
88000887,81769,Cockroaches and Termites,Blattodea,andrewlasken,https://inaturalist-open-data.s3.amazonaws.com/photos/145145924/medium.jpeg,order,47158,1|47120|47158|81769,2,36,,
89712171,59635,California Sandcastle Worm,Phragmatopoma californica,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148171889/medium.jpg,species,59636,1|47491|47490|59643|59636|59635,2,2,,
85567765,702480,Scarabaeiform Beetles,Scarabaeiformia,mountain_chickadee,https://static.inaturalist.org/photos/140807685/medium.jpeg,infraorder,47208,1|47120|47158|47208|702480,2,2,,
88349411,61009,broad-leaved sweet pea,Lathyrus latifolius,a_wandering_ecologist,https://inaturalist-open-data.s3.amazonaws.com/photos/145760939/medium.jpeg,species,50321,47126|211194|47124|47123|47122|50321|61009,2,2,,
89936322,78247,rose evening primrose,Oenothera rosea,scubabruin,https://inaturalist-open-data.s3.amazonaws.com/photos/148570508/medium.jpg,species,48626,47126|211194|47124|47791|47790|48626|78247,2,2,,
90078054,58387,Johnson grass,Sorghum halepense,naturephotosuze,https://static.inaturalist.org/photos/148824490/medium.jpg,species,58388,47126|211194|47163|47162|47434|58388|58387,2,2,,
88649708,77114,caper spurge,Euphorbia lathyris,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/146290465/medium.jpeg,species,51822,47126|211194|47124|51820|51821|51822|77114,2,2,,
87817129,57563,Artichoke Thistle,Cynara cardunculus,shawn_mcnulty_kowal,https://static.inaturalist.org/photos/144829666/medium.jpg,species,57564,47126|211194|47124|47605|47604|57564|57563,2,2,,
89852468,59575,Humboldt's Lily,Lilium humboldtii,tjhastings,https://static.inaturalist.org/photos/148422860/medium.jpg,species,48928,47126|211194|47163|47329|47328|48928|59575,2,8,,
89939195,790553,,Apioideae,scubabruin,https://inaturalist-open-data.s3.amazonaws.com/photos/148573739/medium.jpeg,subfamily,48699,47126|211194|47124|48700|48699|790553,2,2,,
89500009,71036,Brazilian Dutchman's Pipe,Aristolochia gigantea,nimchimpaky,https://static.inaturalist.org/photos/147805661/medium.jpg,species,54464,47126|211194|47124|60244|52860|54464|71036,2,2,,
86595032,574731,,Brassiceae,brynna,https://static.inaturalist.org/photos/142679739/medium.jpeg,tribe,47204,47126|211194|47124|71275|47204|574731,2,2,,
88972876,64675,scaly tree ferns,Cyatheaceae,sacnasatucla,https://inaturalist-open-data.s3.amazonaws.com/photos/146871007/medium.jpg,family,332906,47126|211194|121943|332906|64675,2,2,,
86112268,78751,velvet mesquite,Prosopis velutina,a_wandering_ecologist,https://inaturalist-open-data.s3.amazonaws.com/photos/141805510/medium.jpeg,species,48060,47126|211194|47124|47123|47122|48060|78751,2,2,,
86359832,993825,,Convolvuleae,cornclarke,https://static.inaturalist.org/photos/142256700/medium.jpg,tribe,52345,47126|211194|47124|48515|52345|993825,2,2,,
94098882,61164,tree-anemone,Carpenteria californica,ms_jadon,https://inaturalist-open-data.s3.amazonaws.com/photos/156054660/medium.jpeg,species,61165,47126|211194|47124|47195|52469|61165|61164,2,2,,
90027855,84772,slender yellow woodsorrel,Oxalis dillenii,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148734620/medium.jpeg,species,47758,47126|211194|47124|70233|47759|47758|84772,2,2,,
85089709,64517,Protea family,Proteaceae,bobcat63,https://inaturalist-open-data.s3.amazonaws.com/photos/139943493/medium.jpeg,family,64516,47126|211194|47124|64516|64517,2,2,,
87775218,61371,California Spiny Lobster,Panulirus interruptus,sara_medina,https://inaturalist-open-data.s3.amazonaws.com/photos/144751547/medium.jpeg,species,47300,1|47120|47187|47186|47297|47300|61371,2,2,,
85826298,61157,Ornate Checkered Beetle,Trichodes ornatus,andy71,https://inaturalist-open-data.s3.amazonaws.com/photos/141274325/medium.jpg,species,55049,1|47120|47158|47208|55051|55049|61157,2,2,,
84130848,860115,,Malvoideae,erick295,https://static.inaturalist.org/photos/138242156/medium.jpeg,subfamily,48797,47126|211194|47124|48796|48797|860115,2,2,,
89726556,68764,Seed Shrimp,Ostracoda,naturephotosuze,https://static.inaturalist.org/photos/148199413/medium.jpg,class,47120,1|47120|68764,2,7,,
88280380,82178,,Hermetia,hbellson,https://inaturalist-open-data.s3.amazonaws.com/photos/145636652/medium.jpg,genus,70127,1|47120|47158|47822|70127|82178,2,16,,
88776439,56759,arroyo lupine,Lupinus succulentus,a_wandering_ecologist,https://inaturalist-open-data.s3.amazonaws.com/photos/146522503/medium.jpeg,species,47121,47126|211194|47124|47123|47122|47121|56759,2,2,,
88470807,58754,water fern,Azolla filiculoides,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/145971676/medium.jpg,species,52631,47126|211194|121943|332905|64657|52631|58754,2,2,,
88158006,73592,Western Pond Turtle,Actinemys marmorata,slay,https://static.inaturalist.org/photos/145445083/medium.jpg,species,71788,1|2|26036|39532|39760|71788|73592,2,2,Reptiles,Stream/Riparian Species
86927881,60922,Scale Insects,Coccoidea,jordanburkhardt,https://static.inaturalist.org/photos/143288936/medium.jpg,superfamily,47744,1|47120|47158|47744|60922,2,2,,
87640450,57922,Maltese star-thistle,Centaurea melitensis,mmchale,https://inaturalist-open-data.s3.amazonaws.com/photos/144514776/medium.jpg,species,48160,47126|211194|47124|47605|47604|48160|57922,2,2,,
88646230,77959,Chilicothe,Marah macrocarpa,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/146276806/medium.jpeg,species,53145,47126|211194|47124|71281|48620|53145|77959,2,2,,
87643951,62308,Giant Blazingstar,Mentzelia laevicaulis,dakewilson,https://inaturalist-open-data.s3.amazonaws.com/photos/144521829/medium.jpg,species,53921,47126|211194|47124|47195|53922|53921|62308,2,2,,
85040720,961001,eupolypods I,Polypodiineae,randomdude,https://inaturalist-open-data.s3.amazonaws.com/photos/139853158/medium.jpg,suborder,47754,47126|211194|121943|47754|961001,2,2,,
86331678,62330,,Peleteria,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/142205317/medium.jpeg,genus,51953,1|47120|47158|47822|51953|62330,2,2,,
86917317,83463,Willow Gall Midges,Rabdophaga,desultor,https://inaturalist-open-data.s3.amazonaws.com/photos/143268432/medium.jpeg,genus,55699,1|47120|47158|47822|55699|83463,2,3,,
89958413,69057,Bicolored Pyramid Ant,Dorymyrmex bicolor,naturephotosuze,https://static.inaturalist.org/photos/148605854/medium.jpg,species,69062,1|47120|47158|47201|47336|69062|69057,2,2,,
86705633,87902,Smooth Land Slugs,Deroceras,supergrrl031,https://inaturalist-open-data.s3.amazonaws.com/photos/142884291/medium.jpeg,genus,322379,1|47115|47114|47485|322379|87902,2,4,,
84596900,947427,Coprinellus sect. Micacei,Micacei,nancyb398,https://inaturalist-open-data.s3.amazonaws.com/photos/139054635/medium.jpg,section,56315,47170|47169|50814|47167|56310|56315|947427,2,2,,
90209385,69062,Pyramid Ants,Dorymyrmex,naturephotosuze,https://static.inaturalist.org/photos/149062033/medium.jpg,genus,47336,1|47120|47158|47201|47336|69062,2,4,,
87342212,56727,carrots,Daucus,jendefran,https://inaturalist-open-data.s3.amazonaws.com/photos/143987379/medium.jpg,genus,48699,47126|211194|47124|48700|48699|56727,2,3,,
86228139,62642,buffalo-bur,Solanum rostratum,fae-and-wolf,https://static.inaturalist.org/photos/142016371/medium.jpg,species,50641,47126|211194|47124|48515|48516|50641|62642,2,2,,
88607487,56015,saltcedar,Tamarix ramosissima,cuteslug,https://inaturalist-open-data.s3.amazonaws.com/photos/146214570/medium.jpg,species,51305,47126|211194|47124|47366|51304|51305|56015,2,2,,
89952831,58774,procumbent pigweed,Amaranthus blitoides,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148592332/medium.jpeg,species,52326,47126|211194|47124|47366|52327|52326|58774,2,2,,
85504010,77238,needle-leaved broom,Genista linifolia,spacelung,https://inaturalist-open-data.s3.amazonaws.com/photos/140847865/medium.jpg,species,47407,47126|211194|47124|47123|47122|47407|77238,2,2,,
85098507,58311,Narrow-leaved Bedstraw,Galium angustifolium,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/139952582/medium.jpeg,species,53060,47126|211194|47124|47363|47693|53060|58311,2,2,,
91759539,77987,Natal grass,Melinis repens,evellyn_rosas,https://static.inaturalist.org/photos/151831178/medium.jpeg,species,72233,47126|211194|47163|47162|47434|72233|77987,2,2,,
90211523,7120,Muscovy Duck,Cairina moschata,naturephotosuze,https://static.inaturalist.org/photos/149065292/medium.jpg,species,7118,1|2|3|6888|6912|7118|7120,2,15,,
86606829,78270,nopal tapón,Opuntia robusta,smagam,https://inaturalist-open-data.s3.amazonaws.com/photos/142702797/medium.jpeg,species,47902,47126|211194|47124|47366|47903|47902|78270,2,2,,
89231434,58736,pears,Pyrus,sendyc,https://inaturalist-open-data.s3.amazonaws.com/photos/147331339/medium.jpg,genus,47148,47126|211194|47124|47132|47148|58736,2,2,,
88420912,57679,Pruinose Squash Bee,Peponapis pruinosa,meowius,https://inaturalist-open-data.s3.amazonaws.com/photos/145883595/medium.jpg,species,57680,1|47120|47158|47201|47221|57680|57679,2,2,,
88638854,73155,Blue Grosbeak,Passerina caerulea,imaxx123,https://inaturalist-open-data.s3.amazonaws.com/photos/146271811/medium.jpeg,species,10223,1|2|3|7251|71305|10223|73155,2,2,,
89973908,68863,Western Paper Wasp,Mischocyttarus flavitarsis,naturephotosuze,https://static.inaturalist.org/photos/148634001/medium.jpg,species,68864,1|47120|47158|47201|52747|68864|68863,2,2,,
82927055,7562,House Wren,Troglodytes aedon,andy71,,species,7542,1|2|3|7251|15964|7542|7562,2,2,,
86550717,62221,cardinal catchfly,Silene laciniata,mmchale,https://inaturalist-open-data.s3.amazonaws.com/photos/142744022/medium.jpg,species,52195,47126|211194|47124|47366|48567|52195|62221,2,2,,
85791610,75688,Santa Barbara Milkvetch,Astragalus trichopodus,jmorton,https://inaturalist-open-data.s3.amazonaws.com/photos/141215338/medium.jpg,species,49370,47126|211194|47124|47123|47122|49370|75688,2,2,,
90323802,68138,Variegated Meadowhawk,Sympetrum corruptum,jmorton,https://inaturalist-open-data.s3.amazonaws.com/photos/149266933/medium.jpg,species,51556,1|47120|47158|47792|47819|51556|68138,2,2,,
89743329,58752,Western Calligrapher,Toxomerus occidentalis,naturephotosuze,https://static.inaturalist.org/photos/148232610/medium.jpg,species,58753,1|47120|47158|47822|49995|58753|58752,2,2,,
