id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,common_names,scientific_names,observations_count,taxa_count
30643571,51558,Bee Flies,Bombyliidae,lafonge,https://static.inaturalist.org/photos/47884583/medium.jpg,family,47822,1|47120|47158|47822|51558,Animals|Arthropods|Insects|True Flies|Bee Flies,Animalia|Arthropoda|Insecta|Diptera|Bombyliidae,0,1
66433436,49478,,Monotropa,savannajo8,https://inaturalist-open-data.s3.amazonaws.com/photos/107095145/medium.jpeg,genus,133387,47126|211194|47124|47181|133387|49478,"plants|vascular plants|dicots|heathers, balsams, primroses, and allies|heath family|",Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Monotropa,0,3
10403128,5163,Harriers,Circus,cebye,https://inaturalist-open-data.s3.amazonaws.com/photos/14445284/medium.jpg,genus,5067,1|2|3|71261|5067|5163,"Animals|Chordates|Birds|Hawks, Eagles, Kites, and Allies|Hawks, Eagles, and Kites|Harriers",Animalia|Chordata|Aves|Accipitriformes|Accipitridae|Circus,0,1
6272978,49465,trilliums,Trillium,stoltel,https://static.inaturalist.org/photos/7892014/medium.jpg,genus,49464,47126|211194|47163|47329|49464|49465,"plants|vascular plants|monocots|lilies, supplejacks, and allies|bunchflowers|trilliums",Plantae|Tracheophyta|Liliopsida|Liliales|Melanthiaceae|Trillium,0,1
6272978,49464,bunchflowers,Melanthiaceae,stoltel,https://static.inaturalist.org/photos/7892014/medium.jpg,family,47329,47126|211194|47163|47329|49464,"plants|vascular plants|monocots|lilies, supplejacks, and allies|bunchflowers",Plantae|Tracheophyta|Liliopsida|Liliales|Melanthiaceae,0,1
6290680,51648,Bead Lilies,Clintonia,johngallo,https://inaturalist-open-data.s3.amazonaws.com/photos/7917898/medium.jpg,genus,47328,47126|211194|47163|47329|47328|51648,"plants|vascular plants|monocots|lilies, supplejacks, and allies|lilies|Bead Lilies",Plantae|Tracheophyta|Liliopsida|Liliales|Liliaceae|Clintonia,0,1
33483265,49453,Conifer Sawflies,Diprionidae,tillerybailey,https://static.inaturalist.org/photos/52592331/medium.jpg,family,47201,1|47120|47158|47201|49453,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Conifer Sawflies",Animalia|Arthropoda|Insecta|Hymenoptera|Diprionidae,0,1
83735915,51672,Ticks,Ixodida,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/137552413/medium.jpeg,order,47119,1|47120|47119|51672,Animals|Arthropods|Arachnids|Ticks,Animalia|Arthropoda|Arachnida|Ixodida,0,4
26332243,49393,,Mniaceae,dawnsiekman,https://inaturalist-open-data.s3.amazonaws.com/photos/40881370/medium.jpg,family,49392,47126|311249|48372|49392|49393,plants|mosses|||,Plantae|Bryophyta|Bryopsida|Bryales|Mniaceae,0,2
26332243,49392,,Bryales,dawnsiekman,https://inaturalist-open-data.s3.amazonaws.com/photos/40881370/medium.jpg,order,48372,47126|311249|48372|49392,plants|mosses||,Plantae|Bryophyta|Bryopsida|Bryales,0,2
92283459,49360,Net-winged Beetles,Lycidae,savannajo8,https://inaturalist-open-data.s3.amazonaws.com/photos/152775795/medium.jpeg,family,47208,1|47120|47158|47208|49360,Animals|Arthropods|Insects|Beetles|Net-winged Beetles,Animalia|Arthropoda|Insecta|Coleoptera|Lycidae,0,4
83735915,51673,Hardbacked Ticks,Ixodidae,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/137552413/medium.jpeg,family,51672,1|47120|47119|51672|51673,Animals|Arthropods|Arachnids|Ticks|Hardbacked Ticks,Animalia|Arthropoda|Arachnida|Ixodida|Ixodidae,0,4
12971371,4929,"Herons, Egrets, and Bitterns",Ardeidae,dara5,,family,67566,1|2|3|67566|4929,"Animals|Chordates|Birds|Pelicans, Herons, Ibises, and Allies|Herons, Egrets, and Bitterns",Animalia|Chordata|Aves|Pelecaniformes|Ardeidae,0,1
17498726,51674,,Ixodes,mplumbo,https://inaturalist-open-data.s3.amazonaws.com/photos/26621078/medium.jpg,genus,51673,1|47120|47119|51672|51673|51674,Animals|Arthropods|Arachnids|Ticks|Hardbacked Ticks|,Animalia|Arthropoda|Arachnida|Ixodida|Ixodidae|Ixodes,0,1
39594774,51703,,Coccinella,malisaspring,https://static.inaturalist.org/photos/62832141/medium.jpeg,genus,48486,1|47120|47158|47208|48486|51703,Animals|Arthropods|Insects|Beetles|Lady Beetles|,Animalia|Arthropoda|Insecta|Coleoptera|Coccinellidae|Coccinella,0,2
88216060,49194,verbena family,Verbenaceae,beekim,https://inaturalist-open-data.s3.amazonaws.com/photos/145525606/medium.jpeg,family,48151,47126|211194|47124|48151|49194,"plants|vascular plants|dicots|mints, plantains, olives, and allies|verbena family",Plantae|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae,0,6
93739262,51120,"water-lilies, fanworts, and allies",Nymphaeales,calitexotan,https://inaturalist-open-data.s3.amazonaws.com/photos/155404159/medium.jpg,order,47124,47126|211194|47124|51120,"plants|vascular plants|dicots|water-lilies, fanworts, and allies",Plantae|Tracheophyta|Magnoliopsida|Nymphaeales,0,8
23507059,51045,Bloodroots,Sanguinaria,tillerybailey,https://static.inaturalist.org/photos/36399374/medium.jpg,genus,47332,47126|211194|47124|48232|47332|51045,"plants|vascular plants|dicots|buttercups, poppies, and allies|poppy family|Bloodroots",Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Sanguinaria,0,1
80276139,48536,arum family,Araceae,savannajo8,https://inaturalist-open-data.s3.amazonaws.com/photos/131559839/medium.jpeg,family,48073,47126|211194|47163|48073|48536,"plants|vascular plants|monocots|water-plantains, seagrass, and allies|arum family",Plantae|Tracheophyta|Liliopsida|Alismatales|Araceae,0,9
96151025,49707,Sweat Bees,Halictidae,sydney5873,https://inaturalist-open-data.s3.amazonaws.com/photos/159698354/medium.jpg,family,47201,1|47120|47158|47201|49707,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Sweat Bees",Animalia|Arthropoda|Insecta|Hymenoptera|Halictidae,0,3
80157682,50321,sweet peas and vetchlings,Lathyrus,savannajo8,https://inaturalist-open-data.s3.amazonaws.com/photos/131354763/medium.jpeg,genus,47122,47126|211194|47124|47123|47122|50321,"plants|vascular plants|dicots|legumes, milkworts, and allies|legumes|sweet peas and vetchlings",Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Lathyrus,0,5
23505253,50314,,Dirca,tillerybailey,https://static.inaturalist.org/photos/36396677/medium.jpg,genus,50313,47126|211194|47124|48796|50313|50314,"plants|vascular plants|dicots|mallows, rock-roses, and allies|Stringbarks|",Plantae|Tracheophyta|Magnoliopsida|Malvales|Thymelaeaceae|Dirca,0,1
23505253,50313,Stringbarks,Thymelaeaceae,tillerybailey,https://static.inaturalist.org/photos/36396677/medium.jpg,family,48796,47126|211194|47124|48796|50313,"plants|vascular plants|dicots|mallows, rock-roses, and allies|Stringbarks",Plantae|Tracheophyta|Magnoliopsida|Malvales|Thymelaeaceae,0,1
93358183,50615,four o'clocks,Mirabilis,savannajo8,https://inaturalist-open-data.s3.amazonaws.com/photos/154723070/medium.jpeg,genus,50256,47126|211194|47124|47366|50256|50615,"plants|vascular plants|dicots|pinks, cactuses, and allies|four o'clock family|four o'clocks",Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Nyctaginaceae|Mirabilis,0,4
17470798,50311,jack-in-the-pulpits and cobra lilies,Arisaema,starrbright651,https://inaturalist-open-data.s3.amazonaws.com/photos/26566875/medium.jpg,genus,48536,47126|211194|47163|48073|48536|50311,"plants|vascular plants|monocots|water-plantains, seagrass, and allies|arum family|jack-in-the-pulpits and cobra lilies",Plantae|Tracheophyta|Liliopsida|Alismatales|Araceae|Arisaema,0,2
86241460,50636,plantain,Plantago,mame8399,https://inaturalist-open-data.s3.amazonaws.com/photos/142041518/medium.jpeg,genus,50638,47126|211194|47124|48151|50638|50636,"plants|vascular plants|dicots|mints, plantains, olives, and allies|plantain family|plantain",Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Plantago,0,1
28205674,50299,strawberries,Fragaria,mahpin,https://inaturalist-open-data.s3.amazonaws.com/photos/43950562/medium.jpeg,genus,47148,47126|211194|47124|47132|47148|50299,"plants|vascular plants|dicots|roses, elms, figs, and allies|rose family|strawberries",Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Fragaria,0,3
57407511,50641,nightshades,Solanum,matthewt6416,https://inaturalist-open-data.s3.amazonaws.com/photos/91564765/medium.jpg,genus,48516,47126|211194|47124|48515|48516|50641,"plants|vascular plants|dicots|nightshades, bindweeds, gooseweeds, and allies|nightshade family|nightshades",Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanum,0,2
83395768,50279,grape family,Vitaceae,carrajo,https://inaturalist-open-data.s3.amazonaws.com/photos/136962240/medium.jpg,family,71291,47126|211194|47124|71291|50279,plants|vascular plants|dicots|grapes and allies|grape family,Plantae|Tracheophyta|Magnoliopsida|Vitales|Vitaceae,0,9
90395374,50718,rattlesnake plantains,Goodyera,slowgreenfrog,https://static.inaturalist.org/photos/149395785/medium.jpg,genus,47217,47126|211194|47163|47218|47217|50718,"plants|vascular plants|monocots|agaves, orchids, irises, and allies|orchids|rattlesnake plantains",Plantae|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Goodyera,0,2
93358183,50256,four o'clock family,Nyctaginaceae,savannajo8,https://inaturalist-open-data.s3.amazonaws.com/photos/154723070/medium.jpeg,family,47366,47126|211194|47124|47366|50256,"plants|vascular plants|dicots|pinks, cactuses, and allies|four o'clock family",Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Nyctaginaceae,0,4
93365652,50791,Toadflax,Linaria,savannajo8,https://inaturalist-open-data.s3.amazonaws.com/photos/154735944/medium.jpeg,genus,50638,47126|211194|47124|48151|50638|50791,"plants|vascular plants|dicots|mints, plantains, olives, and allies|plantain family|Toadflax",Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Linaria,0,4
98389273,508044,Antigone Cranes,Antigone,turtlemitchell,https://inaturalist-open-data.s3.amazonaws.com/photos/163807984/medium.jpg,genus,23,1|2|3|4|23|508044,"Animals|Chordates|Birds|Cranes, Rails, and Allies|Cranes|Antigone Cranes",Animalia|Chordata|Aves|Gruiformes|Gruidae|Antigone,0,48
12971371,5019,Green-backed Herons,Butorides,dara5,,genus,4929,1|2|3|67566|4929|5019,"Animals|Chordates|Birds|Pelicans, Herons, Ibises, and Allies|Herons, Egrets, and Bitterns|Green-backed Herons",Animalia|Chordata|Aves|Pelecaniformes|Ardeidae|Butorides,0,1
14801100,50186,Typical Cicadas,Cicadidae,snailkites,https://static.inaturalist.org/photos/22093873/medium.jpeg,family,47744,1|47120|47158|47744|50186,"Animals|Arthropods|Insects|True Bugs, Hoppers, Aphids, and allies|Typical Cicadas",Animalia|Arthropoda|Insecta|Hemiptera|Cicadidae,0,1
23472422,50815,,Auriculariales,sheila94,https://static.inaturalist.org/photos/36347205/medium.jpeg,order,50814,47170|47169|50814|50815,Fungi Including Lichens|Basidiomycete Fungi||,Fungi|Basidiomycota|Agaricomycetes|Auriculariales,0,2
87282661,50828,violet family,Violaceae,madelinepeterson,https://static.inaturalist.org/photos/143877662/medium.jpg,family,51820,47126|211194|47124|51820|50828,"plants|vascular plants|dicots|nances, willows, and allies|violet family",Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae,0,22
87226415,50148,Small Pennants,Celithemis,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/143772067/medium.jpeg,genus,47819,1|47120|47158|47792|47819|50148,Animals|Arthropods|Insects|Dragonflies and Damselflies|Skimmers|Small Pennants,Animalia|Arthropoda|Insecta|Odonata|Libellulidae|Celithemis,0,7
88601826,49995,Hover Flies,Syrphidae,qmwne235,https://inaturalist-open-data.s3.amazonaws.com/photos/146202950/medium.jpg,family,47822,1|47120|47158|47822|49995,Animals|Arthropods|Insects|True Flies|Hover Flies,Animalia|Arthropoda|Insecta|Diptera|Syrphidae,0,5
74892402,49921,Tortoiseshells,Nymphalis,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/122457605/medium.jpeg,genus,47922,1|47120|47158|47157|47922|49921,Animals|Arthropods|Insects|Butterflies and Moths|Brush-footed Butterflies|Tortoiseshells,Animalia|Arthropoda|Insecta|Lepidoptera|Nymphalidae|Nymphalis,0,1
63038661,49917,blue-eyed grasses,Sisyrinchium,ebelcr,https://inaturalist-open-data.s3.amazonaws.com/photos/101105839/medium.jpg,genus,47781,47126|211194|47163|47218|47781|49917,"plants|vascular plants|monocots|agaves, orchids, irises, and allies|irises and allies|blue-eyed grasses",Plantae|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Sisyrinchium,0,2
83684766,50881,,Limenitis,bizcats,https://inaturalist-open-data.s3.amazonaws.com/photos/137463749/medium.jpg,genus,47922,1|47120|47158|47157|47922|50881,Animals|Arthropods|Insects|Butterflies and Moths|Brush-footed Butterflies|,Animalia|Arthropoda|Insecta|Lepidoptera|Nymphalidae|Limenitis,0,2
13900850,50896,,Euphydryas,caitlin_potter,https://inaturalist-open-data.s3.amazonaws.com/photos/20531726/medium.jpg,genus,47922,1|47120|47158|47157|47922|50896,Animals|Arthropods|Insects|Butterflies and Moths|Brush-footed Butterflies|,Animalia|Arthropoda|Insecta|Lepidoptera|Nymphalidae|Euphydryas,0,1
78512962,49869,,Caltha,savannajo8,https://inaturalist-open-data.s3.amazonaws.com/photos/128498772/medium.jpeg,genus,48231,47126|211194|47124|48232|48231|49869,"plants|vascular plants|dicots|buttercups, poppies, and allies|buttercup family|",Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Caltha,0,4
15782518,50914,,Hyalophora,caitlin_potter,https://inaturalist-open-data.s3.amazonaws.com/photos/23582475/medium.jpg,genus,47918,1|47120|47158|47157|47918|50914,"Animals|Arthropods|Insects|Butterflies and Moths|Emperor, Royal, Moon, and Giant Silk Moths|",Animalia|Arthropoda|Insecta|Lepidoptera|Saturniidae|Hyalophora,0,1
76623927,49156,birches,Betula,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/125323060/medium.jpeg,genus,49155,47126|211194|47124|47853|49155|49156,"plants|vascular plants|dicots|beeches, oaks, walnuts, and allies|birch family|birches",Plantae|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betula,0,14
83389821,51733,groundcherries,Physalis,gannet,https://inaturalist-open-data.s3.amazonaws.com/photos/136951951/medium.jpeg,genus,48516,47126|211194|47124|48515|48516|51733,"plants|vascular plants|dicots|nightshades, bindweeds, gooseweeds, and allies|nightshade family|groundcherries",Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Physalis,0,2
89430278,49147,spiderworts,Commelinaceae,jeffvelline,https://inaturalist-open-data.s3.amazonaws.com/photos/147680940/medium.jpg,family,49146,47126|211194|47163|49146|49147,plants|vascular plants|monocots|spiderworts and allies|spiderworts,Plantae|Tracheophyta|Liliopsida|Commelinales|Commelinaceae,0,20
89430278,49146,spiderworts and allies,Commelinales,jeffvelline,https://inaturalist-open-data.s3.amazonaws.com/photos/147680940/medium.jpg,order,47163,47126|211194|47163|49146,plants|vascular plants|monocots|spiderworts and allies,Plantae|Tracheophyta|Liliopsida|Commelinales,0,20
26494571,51937,Sundew Family,Droseraceae,mahpin,https://inaturalist-open-data.s3.amazonaws.com/photos/41145489/medium.jpeg,family,47366,47126|211194|47124|47366|51937,"plants|vascular plants|dicots|pinks, cactuses, and allies|Sundew Family",Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Droseraceae,0,1
96744238,48705,,Cortinariaceae,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/160810059/medium.jpeg,family,47167,47170|47169|50814|47167|48705,Fungi Including Lichens|Basidiomycete Fungi||Common Gilled Mushrooms and Allies|,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae,0,3
58875568,51955,"Square-headed Wasps, Sand Wasps, and Allies",Crabronidae,magswell,https://inaturalist-open-data.s3.amazonaws.com/photos/94024734/medium.jpeg,family,47201,1|47120|47158|47201|51955,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Square-headed Wasps, Sand Wasps, and Allies",Animalia|Arthropoda|Insecta|Hymenoptera|Crabronidae,0,1
96708051,48700,"carrots, ivies, and allies",Apiales,turtlemitchell,https://inaturalist-open-data.s3.amazonaws.com/photos/160702355/medium.jpeg,order,47124,47126|211194|47124|48700,"plants|vascular plants|dicots|carrots, ivies, and allies",Plantae|Tracheophyta|Magnoliopsida|Apiales,0,6
96708051,48699,carrot family,Apiaceae,turtlemitchell,https://inaturalist-open-data.s3.amazonaws.com/photos/160702355/medium.jpeg,family,48700,47126|211194|47124|48700|48699,"plants|vascular plants|dicots|carrots, ivies, and allies|carrot family",Plantae|Tracheophyta|Magnoliopsida|Apiales|Apiaceae,0,2
91572279,48694,"bulrushes, cattails, and allies",Typhaceae,greg_johnson,https://inaturalist-open-data.s3.amazonaws.com/photos/151494089/medium.jpeg,family,47162,47126|211194|47163|47162|48694,"plants|vascular plants|monocots|grasses, sedges, cattails, and allies|bulrushes, cattails, and allies",Plantae|Tracheophyta|Liliopsida|Poales|Typhaceae,0,3
94604998,51967,Scoliid Wasps,Scoliidae,madymd,https://inaturalist-open-data.s3.amazonaws.com/photos/156953736/medium.jpg,family,47201,1|47120|47158|47201|51967,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Scoliid Wasps",Animalia|Arthropoda|Insecta|Hymenoptera|Scoliidae,0,2
93459085,52002,Crambid Snout Moths,Crambidae,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/154903211/medium.jpeg,family,47157,1|47120|47158|47157|52002,Animals|Arthropods|Insects|Butterflies and Moths|Crambid Snout Moths,Animalia|Arthropoda|Insecta|Lepidoptera|Crambidae,0,3
33216471,52028,Burnet Moths,Zygaenidae,etvehe,https://inaturalist-open-data.s3.amazonaws.com/photos/52150933/medium.jpg,family,47157,1|47120|47158|47157|52028,Animals|Arthropods|Insects|Butterflies and Moths|Burnet Moths,Animalia|Arthropoda|Insecta|Lepidoptera|Zygaenidae,0,1
8922632,520586,,Tamias,cebye,https://inaturalist-open-data.s3.amazonaws.com/photos/12015354/medium.jpg,genus,45933,1|2|40151|43698|45933|520586,Animals|Chordates|Mammals|Rodents|Squirrels|,Animalia|Chordata|Mammalia|Rodentia|Sciuridae|Tamias,0,10
94124647,48681,meadowsweet,Spiraea,rnheld,https://inaturalist-open-data.s3.amazonaws.com/photos/156100098/medium.jpg,genus,47148,47126|211194|47124|47132|47148|48681,"plants|vascular plants|dicots|roses, elms, figs, and allies|rose family|meadowsweet",Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Spiraea,0,5
93459088,48670,Cutworm Moths and Allies,Noctuidae,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/154903489/medium.jpeg,family,47157,1|47120|47158|47157|48670,Animals|Arthropods|Insects|Butterflies and Moths|Cutworm Moths and Allies,Animalia|Arthropoda|Insecta|Lepidoptera|Noctuidae,0,10
83631523,48663,Tiger Milkweed Butterflies,Danaus,akoshiol,https://inaturalist-open-data.s3.amazonaws.com/photos/137374180/medium.jpg,genus,47922,1|47120|47158|47157|47922|48663,Animals|Arthropods|Insects|Butterflies and Moths|Brush-footed Butterflies|Tiger Milkweed Butterflies,Animalia|Arthropoda|Insecta|Lepidoptera|Nymphalidae|Danaus,0,13
